
metadata
ID	name	desc	time	keywords	minlat	minlon	maxlat	maxlon	
1			2020-02-20T16:05:35Z		46.272902134805918	-64.496045848354697	46.284478381276131	-64.473808659240603	

author
ID	name	email	

copyright
year	license	author	

link
metadataID	authorID	wptID	rteptID	trkptID	rteID	trkID	text	type	href	
1							"Garmin International"		http://www.garmin.com	

rte
ID	name	cmt	desc	src	number	type	IsAutoNamed	DisplayColor	TransportationMode	TripName	Date	DayNumber	

rtept
ID	rteID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	DepartureTime	StopDuration	ArrivalTime	CalculationMode	ElevationMode	NamedRoad_Name	NamedRoad_Id	NamedRoad_ProductId	TransportationMode	

wpt
ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime	

Address
wptID	StreetAddress1	StreetAddress2	City	State	Country	PostalCode	

PhoneNumber
wptID	Category	value	

Categories
wptID	Category	

trk
ID	name	cmt	desc	src	number	type	DisplayColor	
1	"Current Track: 11 JUL 2019 06:45"						"Cyan"	

trkseg
ID	trkID	
1	1	

trkpt
ID	trksegID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Temperature	Depth	wtemp	hr	cad	
20	1	46.27405883744359	-64.490746976807714	37.630000000000003	2019-07-11T09:46:39Z																				0	
21	1	46.274165203794837	-64.490490574389696	37.630000000000003	2019-07-11T09:46:44Z																				0	
22	1	46.274274000898004	-64.490219671279192	36.670000000000002	2019-07-11T09:46:49Z																				0	
23	1	46.274388330057263	-64.489958994090557	36.670000000000002	2019-07-11T09:46:54Z																				0	
24	1	46.274515818804502	-64.489701334387064	36.189999999999998	2019-07-11T09:46:59Z																				0	
25	1	46.274655545130372	-64.489470077678561	35.229999999999997	2019-07-11T09:47:04Z																				0	
26	1	46.274789236485958	-64.489237060770392	34.259999999999998	2019-07-11T09:47:09Z																				0	
27	1	46.274913288652897	-64.488979401066899	33.780000000000001	2019-07-11T09:47:14Z																				0	
28	1	46.275030300021172	-64.488712102174759	33.299999999999997	2019-07-11T09:47:19Z																				0	
29	1	46.275147814303637	-64.488467015326023	32.82	2019-07-11T09:47:24Z																				0	
30	1	46.27527354285121	-64.488227125257254	31.859999999999999	2019-07-11T09:47:29Z																				0	
31	1	46.275411508977413	-64.488002993166447	30.420000000000002	2019-07-11T09:47:34Z																				0	
32	1	46.275548133999109	-64.487802078947425	30.899999999999999	2019-07-11T09:47:39Z																				0	
33	1	46.275691883638501	-64.487603260204196	32.340000000000003	2019-07-11T09:47:44Z																				0	
34	1	46.275837309658527	-64.487406956031919	33.299999999999997	2019-07-11T09:47:49Z																				0	
35	1	46.275988100096583	-64.487208556383848	34.259999999999998	2019-07-11T09:47:54Z																				0	
36	1	46.276143165305257	-64.487006301060319	34.740000000000002	2019-07-11T09:47:59Z																				0	
37	1	46.276303762570024	-64.48681284673512	43.880000000000003	2019-07-11T09:48:04Z																				0	
38	1	46.276459749788046	-64.486615872010589	46.280000000000001	2019-07-11T09:48:09Z																				0	
39	1	46.276614395901561	-64.486418562009931	46.280000000000001	2019-07-11T09:48:14Z																				0	
40	1	46.276770466938615	-64.486197615042329	44.840000000000003	2019-07-11T09:48:19Z																				0	
41	1	46.276909355074167	-64.485965268686414	40.990000000000002	2019-07-11T09:48:24Z																				0	
42	1	46.277051931247115	-64.485741807147861	40.030000000000001	2019-07-11T09:48:29Z																				0	
43	1	46.277185454964638	-64.485516250133514	40.030000000000001	2019-07-11T09:48:34Z																				0	
44	1	46.277311351150274	-64.485281892120838	39.549999999999997	2019-07-11T09:48:39Z																				0	
45	1	46.277447640895844	-64.485047785565257	39.07	2019-07-11T09:48:44Z																				0	
46	1	46.277587786316872	-64.484828347340226	39.07	2019-07-11T09:48:49Z																				0	
47	1	46.277722651138902	-64.484602622687817	39.07	2019-07-11T09:48:54Z																				0	
48	1	46.277872603386641	-64.484375808387995	39.549999999999997	2019-07-11T09:48:59Z																				0	
49	1	46.278037894517183	-64.484145808964968	40.030000000000001	2019-07-11T09:49:04Z																				0	
50	1	46.278196983039379	-64.483915055170655	40.509999999999998	2019-07-11T09:49:09Z																				0	
51	1	46.278338134288788	-64.483668627217412	40.990000000000002	2019-07-11T09:49:14Z																				0	
52	1	46.278454391285777	-64.483465533703566	40.990000000000002	2019-07-11T09:49:18Z																				0	
53	1	46.281166858971119	-64.479518244042993	41.950000000000003	2019-07-11T09:50:43Z																				0	
54	1	46.281336424872279	-64.479111218824983	43.399999999999999	2019-07-11T09:50:48Z																				0	
55	1	46.281467853114009	-64.478813661262393	39.07	2019-07-11T09:50:54Z																				0	
56	1	46.281544463708997	-64.478579806163907	34.259999999999998	2019-07-11T09:50:59Z																				0	
57	1	46.2816789932549	-64.478328600525856	32.82	2019-07-11T09:51:04Z																				0	
58	1	46.281834896653891	-64.478081669658422	31.859999999999999	2019-07-11T09:51:09Z																				0	
59	1	46.281994404271245	-64.477851251140237	31.379999999999999	2019-07-11T09:51:14Z																				0	
60	1	46.28215198405087	-64.477606248110533	28.98	2019-07-11T09:51:19Z																				0	
61	1	46.2823093123734	-64.477355126291513	28.02	2019-07-11T09:51:24Z																				0	
62	1	46.282476531341672	-64.477129653096199	27.530000000000001	2019-07-11T09:51:29Z																				0	
63	1	46.282647773623466	-64.476890433579683	28.02	2019-07-11T09:51:34Z																				0	
64	1	46.282823458313942	-64.476636881008744	28.02	2019-07-11T09:51:39Z																				0	
65	1	46.283001573756337	-64.476391291245818	28.02	2019-07-11T09:51:44Z																				0	
66	1	46.28318496979773	-64.476141929626465	27.530000000000001	2019-07-11T09:51:49Z																				0	
67	1	46.283384459093213	-64.475847892463207	27.050000000000001	2019-07-11T09:51:54Z																				0	
68	1	46.283563915640116	-64.475543713197112	28.5	2019-07-11T09:51:59Z																				0	
69	1	46.283700540661812	-64.475290663540363	30.899999999999999	2019-07-11T09:52:04Z																				0	
70	1	46.283845631405711	-64.475022191181779	32.340000000000003	2019-07-11T09:52:09Z																				0	
71	1	46.28398384898901	-64.474758831784129	33.299999999999997	2019-07-11T09:52:14Z																				0	
72	1	46.284105135127902	-64.474483653903008	33.780000000000001	2019-07-11T09:52:19Z																				0	
73	1	46.284244442358613	-64.47417302057147	34.740000000000002	2019-07-11T09:52:24Z																				0	
74	1	46.284440075978637	-64.473862135782838	35.710000000000001	2019-07-11T09:52:29Z																				0	
75	1	46.284478381276131	-64.473808659240603	36.189999999999998	2019-07-11T09:52:30Z																				0	
