#B	Created:	18.07.2022 15:03:39
##	Version	SeaStar	9.05
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Pressure(Bar)	clBlue	FALSE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Press(Bar)	clBlue	1	Press(Bar)	2
##	Recorder	59	DST centi	11121
##	Chart	59C11121DAT	
#D	Data:	4366	18.07.2022 13:50:00	18.07.2022 15:02:45
1	18.07.2022 13:50:00,000	20,20	-0,47
2	18.07.2022 13:50:01,000	20,20	-0,46
3	18.07.2022 13:50:02,000	20,20	-0,46
4	18.07.2022 13:50:03,000	20,20	-0,46
5	18.07.2022 13:50:04,000	20,17	-0,46
6	18.07.2022 13:50:05,000	20,17	-0,46
7	18.07.2022 13:50:06,000	20,17	-0,46
8	18.07.2022 13:50:07,000	20,17	-0,46
9	18.07.2022 13:50:08,000	20,17	-0,46
10	18.07.2022 13:50:09,000	20,17	-0,46
11	18.07.2022 13:50:10,000	20,14	-0,46
12	18.07.2022 13:50:11,000	20,14	-0,46
13	18.07.2022 13:50:12,000	20,14	-0,46
14	18.07.2022 13:50:13,000	20,14	-0,46
15	18.07.2022 13:50:14,000	20,14	-0,47
16	18.07.2022 13:50:15,000	20,14	-0,46
17	18.07.2022 13:50:16,000	20,14	-0,46
18	18.07.2022 13:50:17,000	20,14	-0,46
19	18.07.2022 13:50:18,000	20,14	-0,46
20	18.07.2022 13:50:19,000	20,11	-0,46
21	18.07.2022 13:50:20,000	20,11	-0,47
22	18.07.2022 13:50:21,000	20,11	-0,46
23	18.07.2022 13:50:22,000	20,11	-0,46
24	18.07.2022 13:50:23,000	20,11	-0,46
25	18.07.2022 13:50:24,000	20,11	-0,46
26	18.07.2022 13:50:25,000	20,11	-0,46
27	18.07.2022 13:50:26,000	20,11	-0,46
28	18.07.2022 13:50:27,000	20,11	-0,46
29	18.07.2022 13:50:28,000	20,08	-0,46
30	18.07.2022 13:50:29,000	20,08	-0,46
31	18.07.2022 13:50:30,000	20,08	-0,46
